370365	2	124257
370365	2	300109
370365	2	433235
370365	2	399209
370365	2	429420
370365	2	167670
370365	2	77030
370365	2	383054
370365	2	332177
370365	2	35636
370365	2	321191
370365	2	31911
370365	2	361231
370365	2	361350
370365	2	101293
370365	2	267418
370365	2	238706
370365	2	308229
370365	2	427711
370365	2	280660
370365	2	330054
370365	2	152432
370365	2	261773
370365	2	395717
370365	2	199319
370365	2	249537
370365	2	131358
370365	2	383278
370365	2	320660
370365	2	422380
370365	2	80467
370365	2	103425
370365	2	330355
370365	2	350830
370365	2	11984
370365	2	193238
370365	2	113181
370365	2	101306
370365	2	429102
370365	2	323489
370365	2	173825
370365	2	250395
370365	2	206678
370365	2	225558
370365	2	77948
370365	2	97622
370365	2	280329
370365	2	412380
370365	2	338990
370365	2	233503
370365	2	18109
370365	2	53324
370365	2	367131
370365	2	314147
370365	2	122307
370365	2	4682
370365	2	123140
370365	2	294482
370365	2	250555
370365	2	236147
370365	2	51732
370365	2	198639
370365	2	204621
370365	2	206003
370365	2	25189
370365	2	23659
370365	2	215429
370365	2	412132
370365	2	173531
370365	2	284063
370365	2	418801
370365	2	368489
370365	2	271235
370365	2	10678
370365	2	409773
370365	2	399774
370365	2	340447
370365	2	15593
370365	2	344570
370365	2	335600
370365	2	62815
370365	2	195660
370365	2	8961
370365	2	101473
370365	2	384411
370365	2	277639
370365	2	217099
370365	2	244185
370365	2	5650
370365	2	424873
370365	2	160349
370365	2	335751
370365	2	306320
370365	2	86767
370365	2	293075
370365	2	142806
370365	2	18749
370365	2	206924
370365	2	327440
370365	2	20370
370365	2	79951
370365	2	371288
370365	2	252573
370365	2	384478
370365	2	110461
370365	2	231050
370365	2	51315
370365	2	51448
370365	2	309206
370365	2	285496
370365	2	371819
370365	2	24991
370365	2	117590
370365	2	406437
370365	2	425470
370365	2	11350
370365	2	383539
370365	2	39653
370365	2	357480
370365	2	304851
370365	2	217008
370365	2	256362
370365	2	101687
370365	2	327942
370365	2	68598
370365	2	133253
370365	2	362764
370365	2	198034
370365	2	178249
370365	2	230693
370365	2	356732
370365	2	274944
370365	2	16307
370365	2	102925
370365	2	325369
370365	2	44932
370365	2	276553
370365	2	333655
370365	2	71207
370365	2	276532
370365	2	64619
370365	2	348633
370365	2	151865
370365	2	179807
370365	2	197626
370365	2	43351
370365	2	217303
370365	2	136977
370365	2	401677
370365	2	80190
370365	2	132328
370365	2	164977
370365	2	150502
370365	2	89569
370365	2	181115
370365	2	412487
370365	2	402952
370365	2	319571
370365	2	212835
370365	2	204495
370365	2	256625
370365	2	72513
370365	2	75420
370365	2	13412
370365	2	218091
370365	2	143405
370365	2	320245
370365	2	20437
370365	2	177671
370365	2	319871
370365	2	316344
370365	2	362625
370365	2	258615
370365	2	149982
370365	2	248839
370365	2	115821
370365	2	174927
370365	2	285425
370365	2	318330
370365	2	129042
370365	2	269899
370365	2	144162
370365	2	307623
370365	2	48981
370365	2	881
370365	2	117407
370365	2	129793
370365	2	77105
370365	2	26961
370365	2	24592
370365	2	30597
370365	2	146740
370365	2	123444
370365	2	227138
370365	2	193103
370365	2	236151
370365	2	341259
370365	2	50352
370365	2	270060
370365	2	270574
370365	2	237965
370365	2	15928
370365	2	243912
370365	2	59080
370365	2	266136
370365	2	124195
370365	2	138893
370365	2	378374
370365	2	393909
370365	2	345524
370365	2	407636
370365	2	213276
370365	2	383805
370365	2	216917
370365	2	231537
370365	2	266264
370365	2	278445
370365	2	231848
370365	2	129424
370365	2	429901
370365	2	49841
370365	2	16545
370365	2	418777
370365	2	176423
370365	2	185149
370365	2	5107
370365	2	326986
370365	2	141538
370365	2	299505
370365	2	163340
370365	2	258093
370365	2	418026
370365	2	12006
370365	2	90190
370365	2	391664
370365	2	197392
370365	2	32325
370365	2	376775
370365	2	356576
370365	2	28153
370365	2	195521
370365	2	310534
370365	2	157280
370365	2	149248
370365	2	291488
370365	2	330052
370365	2	186148
370365	2	217185
370365	2	227814
370365	2	227392
370365	2	272855
370365	2	84355
370365	2	326034
370365	2	293695
370365	2	385005
370365	2	410547
370365	2	384384
370365	2	210571
370365	2	12832
370365	2	289353
370365	2	134484
370365	2	239504
370365	2	225647
370365	2	379561
370365	2	167555
370365	2	357136
370365	2	368274
370365	2	283139
370365	2	220615
370365	2	118882
370365	2	416882
370365	2	114360
370365	2	164089
370365	2	250689
370365	2	253800
370365	2	310753
370365	2	206352
370365	2	35015
370365	2	409500
370365	2	150323
370365	2	135624
370365	2	149567
370365	2	44523
370365	2	252287
370365	2	352473
370365	2	234185
370365	2	78956
370365	2	150300
370365	2	400968
370365	2	123294
370365	2	5089
370365	2	126987
370365	2	410109
370365	2	215048
370365	2	327684
370365	2	45319
370365	2	275385
370365	2	165903
370365	2	49931
370365	2	123443
370365	2	182955
370365	2	319307
370365	2	376274
370365	2	212043
370365	2	86826
370365	2	23842
370365	2	219548
370365	2	182086
370365	2	367660
370365	2	281783
370365	2	199154
370365	2	220954
370365	2	28428
370365	2	168284
370365	2	259432
370365	2	6621
370365	2	271766
370365	2	373275
370365	2	358992
370365	2	2785
370365	2	31037
370365	2	322097
370365	2	346364
370365	2	312119
370365	2	299513
370365	2	102812
370365	2	344965
370365	2	98234
370365	2	136044
370365	2	146412
370365	2	313734
370365	2	257393
370365	2	78349
370365	2	46581
370365	2	301665
370365	2	105418
370365	2	28331
370365	2	71618
370365	2	16065
370365	2	109982
370365	2	65426
370365	2	227205
370365	2	335657
370365	2	334358
370365	2	144614
370365	2	12502
370365	2	422104
370365	2	47426
370365	2	218260
370365	2	309945
370365	2	396582
370365	2	198600
370365	2	333073
370365	2	245735
370365	2	31004
370365	2	116112
370365	2	216513
370365	2	346386
370365	2	104540
370365	2	258066
370365	2	61690
370365	2	205347
370365	2	46530
370365	2	319926
370365	2	316930
370365	2	22239
370365	2	147845
370365	2	77228
370365	2	374231
370365	2	47880
370365	2	320380
370365	2	408022
370365	2	433132
370365	2	210830
370365	2	211755
370365	2	414829
370365	2	235655
370365	2	414701
370365	2	415386
370365	2	253448
370365	2	80458
370365	2	130256
370365	2	371758
370365	2	146876
370365	2	396317
370365	2	237932
370365	2	402522
370365	2	19580
370365	2	401187
370365	2	329369
370365	2	254160
370365	2	140822
370365	2	430440
370365	2	417457
370365	2	130965
370365	2	110008
370365	2	147017
370365	2	330666
370365	2	69939
370365	2	285457
370365	2	393329
370365	2	356503
370365	2	415418
370365	2	42913
370365	2	119529
370365	2	240068
370365	2	352163
370365	2	356135
370365	2	390294
370365	2	236230
370365	2	392045
370365	2	167967
370365	2	407711
370365	2	358959
370365	2	108131
370365	2	342865
370365	2	99013
370365	2	215698
370365	2	422634
370365	2	305461
370365	2	425075
370365	2	167477
370365	2	53856
370365	2	432646
370365	2	420180
370365	2	35523
370365	2	36443
370365	2	346261
370365	2	362292
370365	2	88042
370365	2	160184
370365	2	188360
370365	2	172514
370365	2	235566
370365	2	396191
370365	2	6288
370365	2	157123
370365	2	312760
370365	2	139102
370365	2	72121
370365	2	348192
370365	2	68080
370365	2	388267
370365	2	253759
370365	2	398270
370365	2	231818
370365	2	332441
370365	2	120857
370365	2	195233
370365	2	273102
370365	2	292049
370365	2	412586
370365	2	419004
370365	2	140127
370365	2	373234
370365	2	236636
370365	2	342397
370365	2	269454
370365	2	260370
370365	2	103878
370365	2	11390
370365	2	299426
370365	2	249646
370365	2	322065
370365	2	12661
370365	2	380822
370365	2	409809
370365	2	336921
370365	2	424390
370365	2	247904
370365	2	177858
370365	2	396235
370365	2	214889
370365	2	3113
370365	2	208125
370365	2	379766
370365	2	167684
370365	2	88734
370365	2	111038
370365	2	409861
370365	2	346394
370365	2	258086
370365	2	357447
370365	2	341777
370365	2	197271
370365	2	3209
370365	2	147706
370365	2	39186
370365	2	278876
370365	2	352392
370365	2	290295
370365	2	279299
370365	2	361031
370365	2	237200
370365	2	160448
370365	2	281466
370365	2	310620
370365	2	255826
370365	2	258935
370365	2	139959
370365	2	398983
370365	2	272773
370365	2	401558
370365	2	406823
370365	2	149354
370365	2	134734
370365	2	403418
370365	2	335620
370365	2	125006
370365	2	404877
370365	2	15877
370365	2	161379
370365	2	253643
370365	2	146949
370365	2	329090
370365	2	125132
370365	2	284914
370365	2	250775
370365	2	316413
370365	2	277312
370365	2	286923
370365	2	103402
370365	2	26659
370365	2	273127
370365	2	20406
370365	2	354991
370365	2	329753
370365	2	379425
370365	2	342015
370365	2	117967
370365	2	330839
370365	2	362109
370365	2	267830
370365	2	228955
370365	2	164608
370365	2	270339
370365	2	357129
370365	2	286343
370365	2	170758
370365	2	235442
370365	2	245454
370365	2	199024
370365	2	21644
370365	2	35740
370365	2	317500
370365	2	214031
370365	2	297332
370365	2	98732
370365	2	58472
370365	2	78120
370365	2	37614
370365	2	133593
370365	2	74319
370365	2	99895
370365	2	320487
370365	2	126687
370365	2	301888
370365	2	211199
370365	2	283022
370365	2	427374
370365	2	162261
370365	2	8180
370365	2	27660
370365	2	15743
370365	2	317265
370365	2	358216
370365	2	38193
370365	2	134751
370365	2	378210
370365	2	329974
370365	2	92165
370365	2	247785
370365	2	104054
370365	2	181210
370365	2	301757
370365	2	371178
370365	2	28062
370365	2	299950
370365	2	345239
370365	2	48058
370365	2	326914
370365	2	317933
370365	2	308019
370365	2	163649
370365	2	56217
370365	2	180982
370365	2	255540
370365	2	228974
370365	2	416570
370365	2	266272
370365	2	106764
370365	2	220300
370365	2	315583
370365	2	387103
370365	2	283706
370365	2	192857
370365	2	76145
370365	2	42369
370365	2	158009
370365	2	60314
370365	2	366218
370365	2	393036
370365	2	362846
370365	2	377090
370365	2	216028
370365	2	162886
370365	2	187075
370365	2	126610
370365	2	205193
370365	2	340468
370365	2	227791
370365	2	85263
370365	2	194229
370365	2	405774
370365	2	314845
370365	2	324299
370365	2	295553
370365	2	257944
370365	2	52718
370365	2	6302
370365	2	227286
370365	2	257380
370365	2	108990
370365	2	355683
370365	2	293471
320223	2	398571
320223	2	106260
320223	2	359216
320223	2	77779
320223	2	155678
320223	2	153136
320223	2	288586
320223	2	64607
320223	2	9097
320223	2	224276
320223	2	243912
320223	2	414393
320223	2	279712
320223	2	71253
320223	2	186090
320223	2	432058
320223	2	66382
320223	2	78920
320223	2	357948
320223	2	303905
320223	2	359178
320223	2	433888
320223	2	423884
320223	2	418961
320223	2	177364
320223	2	183828
320223	2	277263
320223	2	136707
320223	2	29791
320223	2	69939
320223	2	86859
320223	2	226038
320223	2	83989
320223	2	349913
320223	2	67685
320223	2	277087
320223	2	100412
320223	2	107158
320223	2	306821
320223	2	327657
320223	2	132328
320223	2	402060
320223	2	320170
320223	2	100091
320223	2	156902
320223	2	78458
320223	2	141036
320223	2	141446
320223	2	425470
320223	2	158821
320223	2	20406
320223	2	351717
320223	2	356942
320223	2	247446
320223	2	316058
320223	2	105434
320223	2	69889
320223	2	79547
320223	2	378374
320223	2	306634
320223	2	352163
320223	2	350111
320223	2	289019
320223	2	29116
320223	2	137988
320223	2	280954
320223	2	337801
320223	2	218079
320223	2	106234
320223	2	387018
320223	2	334935
320223	2	37634
320223	2	364001
320223	2	425127
320223	2	292494
320223	2	209214
320223	2	61681
320223	2	242684
320223	2	346732
320223	2	15777
320223	2	261672
320223	2	260736
320223	2	201651
320223	2	407715
320223	2	267086
320223	2	3418
320223	2	401314
320223	2	217937
320223	2	169167
320223	2	325530
320223	2	261536
320223	2	151318
320223	2	279607
320223	2	290776
320223	2	247321
320223	2	254323
320223	2	53353
320223	2	387135
320223	2	175835
320223	2	291286
320223	2	249062
320223	2	44168
320223	2	37377
320223	2	361111
320223	2	169692
320223	2	210055
320223	2	310963
320223	2	265473
320223	2	58023
320223	2	405880
320223	2	270533
320223	2	54441
320223	2	199338
320223	2	10308
320223	2	230043
320223	2	408762
320223	2	352954
320223	2	76977
320223	2	16883
320223	2	40851
320223	2	353073
320223	2	31818
320223	2	173330
320223	2	15005
320223	2	246930
320223	2	358783
320223	2	26809
320223	2	111142
320223	2	223943
320223	2	302770
320223	2	28191
320223	2	42542
320223	2	366683
320223	2	263625
320223	2	3516
320223	2	169756
320223	2	265312
320223	2	81339
320223	2	414466
320223	2	255385
320223	2	162131
320223	2	24179
320223	2	304588
320223	2	280220
320223	2	211940
320223	2	152568
320223	2	52923
320223	2	215943
320223	2	246487
320223	2	113296
320223	2	268550
320223	2	323949
320223	2	374182
320223	2	30597
320223	2	1867
320223	2	347667
320223	2	392199
320223	2	246629
320223	2	49110
320223	2	188128
320223	2	130287
320223	2	50447
320223	2	283957
320223	2	385919
320223	2	237094
320223	2	329833
320223	2	93708
320223	2	407554
320223	2	301675
320223	2	117687
320223	2	302240
320223	2	99686
320223	2	214679
320223	2	113021
320223	2	8726
320223	2	14001
320223	2	162871
320223	2	419877
320223	2	421090
320223	2	105281
320223	2	4886
320223	2	92475
320223	2	9132
320223	2	173769
320223	2	159379
320223	2	129679
320223	2	53837
320223	2	352794
320223	2	127516
320223	2	258715
320223	2	48104
320223	2	365712
320223	2	308134
320223	2	275099
320223	2	191872
320223	2	375186
320223	2	108351
320223	2	33084
320223	2	369905
320223	2	331935
320223	2	25210
320223	2	158567
320223	2	171251
320223	2	421231
320223	2	411590
320223	2	191484
320223	2	72317
320223	2	400468
320223	2	82933
320223	2	3592
320223	2	392721
320223	2	336133
320223	2	164459
320223	2	327858
320223	2	180144
320223	2	115337
320223	2	286308
320223	2	321442
320223	2	172166
320223	2	29189
320223	2	195991
320223	2	363346
320223	2	90615
320223	2	8389
320223	2	142874
320223	2	365547
320223	2	267980
320223	2	282876
320223	2	377077
320223	2	105413
320223	2	166231
320223	2	97068
320223	2	425034
320223	2	387927
320223	2	361082
320223	2	393111
320223	2	85801
320223	2	6012
320223	2	194625
320223	2	124137
320223	2	138983
320223	2	430098
320223	2	112283
320223	2	298155
320223	2	73335
320223	2	74517
320223	2	324682
320223	2	214838
320223	2	79184
320223	2	42396
320223	2	200620
320223	2	261445
320223	2	243690
320223	2	302379
320223	2	235092
320223	2	331023
320223	2	349135
320223	2	375651
320223	2	232712
320223	2	356296
320223	2	194292
320223	2	280307
320223	2	248216
320223	2	68348
320223	2	156006
320223	2	110367
320223	2	297965
320223	2	70661
320223	2	286824
320223	2	101724
320223	2	262062
320223	2	12157
320223	2	314159
320223	2	326072
320223	2	49933
320223	2	176755
320223	2	338274
320223	2	147466
320223	2	425386
320223	2	95506
320223	2	237505
320223	2	318550
320223	2	424361
320223	2	402515
320223	2	355292
320223	2	298480
320223	2	180291
320223	2	30475
320223	2	432662
320223	2	317657
320223	2	358106
320223	2	333468
320223	2	157790
320223	2	307218
320223	2	374255
320223	2	122656
320223	2	99522
320223	2	245522
320223	2	305652
320223	2	146603
320223	2	335734
320223	2	275657
320223	2	92636
320223	2	125942
320223	2	239614
320223	2	262902
320223	2	95984
320223	2	271955
320223	2	123599
320223	2	372143
320223	2	143864
320223	2	8045
320223	2	376910
320223	2	427559
320223	2	94392
320223	2	107113
320223	2	87659
320223	2	268551
320223	2	7829
320223	2	277701
320223	2	222197
320223	2	102874
320223	2	271018
320223	2	355301
320223	2	214929
320223	2	424403
320223	2	15582
320223	2	303360
320223	2	408663
320223	2	232316
320223	2	14244
320223	2	122161
320223	2	272955
320223	2	105503
320223	2	277104
320223	2	386425
320223	2	171001
320223	2	3408
320223	2	271215
320223	2	393004
320223	2	26449
320223	2	226156
320223	2	404094
320223	2	246733
320223	2	127676
320223	2	362975
320223	2	345524
320223	2	127284
320223	2	20228
320223	2	282679
320223	2	153660
320223	2	80451
320223	2	231252
320223	2	268464
320223	2	423745
320223	2	107200
320223	2	221813
320223	2	154114
320223	2	189464
320223	2	257346
320223	2	37914
320223	2	177520
320223	2	7659
320223	2	253975
320223	2	401491
320223	2	335979
320223	2	244197
320223	2	241947
320223	2	13480
320223	2	231697
320223	2	119848
320223	2	315186
320223	2	69181
320223	2	52193
320223	2	150323
320223	2	199618
320223	2	250060
320223	2	333229
320223	2	136798
320223	2	152581
320223	2	12967
320223	2	101369
320223	2	217703
320223	2	3847
320223	2	105034
320223	2	132878
320223	2	63502
320223	2	368864
320223	2	87144
320223	2	160510
320223	2	254032
320223	2	433133
320223	2	182448
320223	2	39359
320223	2	175241
320223	2	192253
320223	2	347352
320223	2	99131
320223	2	85957
320223	2	309518
320223	2	178568
320223	2	161695
320223	2	111007
320223	2	202562
320223	2	411753
320223	2	391860
320223	2	108175
320223	2	423729
320223	2	195414
320223	2	70567
320223	2	20519
320223	2	372679
320223	2	321113
320223	2	214720
320223	2	174225
320223	2	395237
320223	2	157919
320223	2	359034
320223	2	222213
320223	2	42533
320223	2	23210
320223	2	350951
320223	2	255401
320223	2	9092
320223	2	341662
320223	2	324993
320223	2	111906
320223	2	11510
320223	2	133866
320223	2	282195
320223	2	315478
320223	2	383716
320223	2	11687
320223	2	345099
320223	2	112650
320223	2	376139
320223	2	87174
320223	2	302027
320223	2	9929
320223	2	403362
320223	2	182387
320223	2	129965
320223	2	222479
320223	2	305883
320223	2	45383
320223	2	2234
320223	2	380402
320223	2	55533
320223	2	217942
320223	2	368054
320223	2	64578
320223	2	244990
320223	2	94796
320223	2	340761
320223	2	127073
320223	2	51448
320223	2	398194
320223	2	420234
320223	2	76560
320223	2	26222
320223	2	279835
320223	2	201592
320223	2	14146
320223	2	224236
320223	2	210645
320223	2	328173
320223	2	85834
320223	2	192453
320223	2	160448
320223	2	391552
320223	2	142416
320223	2	339814
320223	2	179752
320223	2	249395
320223	2	77797
320223	2	357117
320223	2	324631
320223	2	274842
320223	2	184529
320223	2	115090
320223	2	305044
320223	2	59957
320223	2	203892
320223	2	177649
320223	2	27648
320223	2	158464
320223	2	197920
320223	2	54628
320223	2	347941
320223	2	279504
320223	2	194963
320223	2	19634
320223	2	78900
320223	2	421639
320223	2	102961
320223	2	419490
320223	2	187098
320223	2	164746
320223	2	149719
320223	2	251003
320223	2	432692
320223	2	35297
320223	2	131361
320223	2	103246
320223	2	223860
320223	2	124026
320223	2	1789
320223	2	429362
320223	2	78712
320223	2	353622
320223	2	20388
320223	2	413108
320223	2	5009
320223	2	304042
320223	2	280054
320223	2	199033
320223	2	366284
320223	2	130846
320223	2	367
320223	2	290231
320223	2	124677
320223	2	352896
320223	2	53395
320223	2	370282
320223	2	330626
320223	2	57371
320223	2	110603
320223	2	30190
320223	2	400788
320223	2	250858
320223	2	123565
320223	2	2576
320223	2	115352
320223	2	49285
320223	2	43959
320223	2	316543
320223	2	226346
320223	2	318548
320223	2	244650
320223	2	263110
320223	2	170625
320223	2	11109
320223	2	108346
320223	2	174823
320223	2	405247
320223	2	122844
320223	2	306425
320223	2	7297
320223	2	196686
320223	2	18630
320223	2	275730
320223	2	246928
320223	2	416708
320223	2	120202
320223	2	310757
320223	2	59028
320223	2	62124
320223	2	294210
320223	2	25995
320223	2	409338
320223	2	158529
320223	2	74112
320223	2	172608
320223	2	9535
320223	2	121279
320223	2	327364
320223	2	352552
320223	2	145427
320223	2	50407
320223	2	130724
320223	2	361320
320223	2	18437
320223	2	117432
320223	2	155647
320223	2	29072
320223	2	229313
320223	2	269305
320223	2	276391
320223	2	28144
320223	2	288674
320223	2	262328
320223	2	145713
320223	2	303042
320223	2	15394
320223	2	166499
320223	2	284041
370844	2	56337
370844	2	167269
370844	2	6302
370844	2	315583
370844	2	333709
370844	2	325622
370844	2	415418
370844	2	373743
370844	2	258093
370844	2	55898
370844	2	429363
370844	2	380192
370844	2	245620
370844	2	110471
370844	2	77407
370844	2	338226
370844	2	154173
370844	2	280553
370844	2	346541
370844	2	353100
370844	2	28404
370844	2	391131
370844	2	360259
370844	2	415536
370844	2	133284
370844	2	1191
370844	2	295165
370844	2	418449
370844	2	42033
370844	2	197217
370844	2	57020
370844	2	225289
370844	2	424093
370844	2	369679
370844	2	235334
370844	2	6286
370844	2	329058
370844	2	104977
370844	2	178084
370844	2	243102
370844	2	25339
370844	2	269291
370844	2	352648
370844	2	411985
370844	2	273758
370844	2	204867
370844	2	71267
370844	2	76970
370844	2	45643
370844	2	71253
370844	2	86775
370844	2	350207
370844	2	389562
370844	2	418327
370844	2	323661
370844	2	308741
370844	2	338538
370844	2	206871
370844	2	65772
370844	2	140843
370844	2	8961
370844	2	416355
370844	2	350131
370844	2	354881
370844	2	236439
370844	2	309035
370844	2	357015
370844	2	110858
370844	2	113037
370844	2	59653
370844	2	126253
370844	2	174041
370844	2	340356
370844	2	412132
370844	2	255390
370844	2	338995
370844	2	407063
370844	2	49639
370844	2	133947
370844	2	425717
370844	2	241751
370844	2	345848
370844	2	194125
370844	2	42369
370844	2	169569
370844	2	365549
370844	2	277087
370844	2	356942
370844	2	53332
370844	2	276520
370844	2	5370
370844	2	108867
370844	2	33594
370844	2	155228
370844	2	333892
370844	2	224128
370844	2	372050
370844	2	52286
370844	2	306634
370844	2	314066
370844	2	428511
370844	2	237122
370844	2	133936
370844	2	408689
370844	2	392386
370844	2	21043
370844	2	290064
370844	2	332161
370844	2	90876
370844	2	105777
370844	2	304588
370844	2	370736
370844	2	163340
370844	2	91452
370844	2	265036
370844	2	16960
370844	2	124943
370844	2	333793
370844	2	156195
370844	2	199204
370844	2	214031
370844	2	424622
370844	2	897
370844	2	211190
370844	2	5970
370844	2	20205
370844	2	253987
370844	2	341121
370844	2	198034
370844	2	163418
370844	2	279596
370844	2	75604
370844	2	183054
370844	2	8763
370844	2	231360
370844	2	169131
370844	2	6598
370844	2	108304
370844	2	315040
370844	2	338868
370844	2	109815
370844	2	231951
370844	2	161041
370844	2	327228
370844	2	256121
370844	2	426019
370844	2	352163
370844	2	65018
370844	2	365191
370844	2	275020
370844	2	300176
370844	2	39451
370844	2	339671
370844	2	117799
370844	2	209317
370844	2	67685
370844	2	159057
370844	2	33046
370844	2	279509
370844	2	325825
370844	2	98441
370844	2	157654
370844	2	391923
370844	2	309206
370844	2	42684
370844	2	198636
370844	2	278640
370844	2	277263
370844	2	374497
370844	2	241161
370844	2	97334
370844	2	298322
370844	2	114197
370844	2	272735
370844	2	314845
370844	2	104974
370844	2	315213
370844	2	66962
370844	2	364820
370844	2	357948
370844	2	404013
370844	2	65534
370844	2	409364
370844	2	426290
370844	2	121378
370844	2	384198
370844	2	414089
370844	2	96653
370844	2	143486
370844	2	8436
370844	2	319883
370844	2	185830
370844	2	88042
370844	2	191084
370844	2	389894
370844	2	148032
370844	2	63175
370844	2	8066
370844	2	103372
370844	2	310829
370844	2	184370
370844	2	180668
370844	2	35748
370844	2	77292
370844	2	419582
370844	2	411590
370844	2	196163
370844	2	85202
370844	2	86731
370844	2	66472
370844	2	318154
370844	2	244197
370844	2	280954
370844	2	403666
370844	2	199418
370844	2	270705
370844	2	404053
370844	2	143122
370844	2	91674
370844	2	18342
370844	2	41326
370844	2	192725
370844	2	255793
370844	2	186696
370844	2	372944
370844	2	83923
370844	2	158009
370844	2	272137
370844	2	319139
370844	2	361861
370844	2	214044
370844	2	57166
370844	2	422668
370844	2	244277
370844	2	209214
370844	2	73621
370844	2	337687
370844	2	307958
370844	2	427057
370844	2	29511
370844	2	72267
370844	2	288019
370844	2	77758
370844	2	198730
370844	2	167849
370844	2	155231
370844	2	342018
370844	2	264884
370844	2	272855
370844	2	151595
370844	2	244270
370844	2	120857
370844	2	277201
370844	2	313725
370844	2	107870
